RECORD_DATE,COUNTRY,CURRENCY,CURRENCY_DETAIL,RATE,YEAR,MONTH,DAY
12/31/21,Kosovo,Euro,Kosovo-Euro,0.882,2022,12,31
12/31/21,Kuwait,Dinar,Kuwait-Dinar,0.302,2022,12,31
12/31/21,Kyrgyzstan,Som,Kyrgyzstan-Som,84.791,2022,12,31
12/31/21,Laos,Kip,Laos-Kip,11148.8,2022,12,31
12/31/21,Latvia,Euro,Latvia-Euro,0.882,2022,12,31
12/31/21,Lebanon,Pound,Lebanon-Pound,1500,2022,12,31
12/31/21,Lesotho,Maloti,Lesotho-Maloti,15.882,2022,12,31
12/31/21,Liberia,Dollar,Liberia-Dollar,143.7,2022,12,31
12/31/21,Libya,Dinar,Libya-Dinar,4.587,2022,12,31
12/31/21,Lithuania,Euro,Lithuania-Euro,0.882,2022,12,31
12/31/21,Luxembourg,Euro,Luxembourg-Euro,0.882,2022,12,31
12/31/21,Madagascar,Ariary,Madagascar-Ariary,3902,2022,12,31
12/31/21,Malawi,Kwacha,Malawi-Kwacha,920,2022,12,31
12/31/21,Malaysia,Ringgit,Malaysia-Ringgit,4.175,2022,12,31
12/31/21,Maldives,Rufiyaa,Maldives-Rufiyaa,15.42,2022,12,31
12/31/21,Mali,CFA Franc,Mali-CFA Franc,581.84,2022,12,31
12/31/21,Malta,Euro,Malta-Euro,0.882,2022,12,31
12/31/21,Marshall Islands,U.S. Dollar,Marshall Islands-U.S. Dollar,1,2022,12,31
12/31/21,Mauritania,Ouguiya,Mauritania-Ouguiya,37,2022,12,31
12/31/21,Mauritius,Rupee,Mauritius-Rupee,43.75,2022,12,31
12/31/21,Mexico,Peso,Mexico-Peso,20.531,2022,12,31
12/31/21,Micronesia,U.S. Dollar,Micronesia-U.S. Dollar,1,2022,12,31
12/31/21,Moldova,LEU,Moldova-LEU,17.637,2022,12,31
12/31/21,Mongolia,Tugrik,Mongolia-Tugrik,2848.63,2022,12,31
12/31/21,Montenegro,Euro,Montenegro-Euro,0.882,2022,12,31
12/31/21,Morocco,Dirham,Morocco-Dirham,9.271,2022,12,31
12/31/21,Mozambique,Metical,Mozambique-Metical,63.2,2022,12,31
12/31/21,Nambia,Dollar,Nambia-Dollar,15.882,2022,12,31
12/31/21,Nepal,Rupee,Nepal-Rupee,119.35,2022,12,31
12/31/21,Netherland,Euro,Netherland-Euro,0.882,2022,12,31
12/31/21,Netherlands Antilles,Guilder,Netherlands Antilles-Guilder,1.78,2022,12,31
12/31/21,New Zealand,Dollar,New Zealand-Dollar,1.46,2022,12,31
12/31/21,Nicaragua,Cordoba,Nicaragua-Cordoba,35.5,2022,12,31
12/31/21,Niger,CFA Franc,Niger-CFA Franc,581.84,2022,12,31
12/31/21,Nigeria,Naira,Nigeria-Naira,405,2022,12,31
12/31/21,Norway,Krone,Norway-Krone,8.778,2022,12,31
12/31/21,Oman,Rial,Oman-Rial,0.385,2022,12,31
12/31/21,Pakistan,Rupee,Pakistan-Rupee,177.97,2022,12,31
12/31/21,Panama,Balboa,Panama-Balboa,1,2022,12,31
12/31/21,Panama,Dolares,Panama-Dolares,1,2022,12,31
12/31/21,Papua New Guinea,Kina,Papua New Guinea-Kina,3.509,2022,12,31
12/31/21,Paraguay,Guarani,Paraguay-Guarani,6854,2022,12,31
12/31/21,Peru,Sol,Peru-Sol,3.969,2022,12,31
12/31/21,Philippines,Peso,Philippines-Peso,51.03,2022,12,31
12/31/21,Poland,Zloty,Poland-Zloty,4.053,2022,12,31
12/31/21,Portugal,Euro,Portugal-Euro,0.882,2022,12,31
12/31/21,Qatar,Riyal,Qatar-Riyal,3.64,2022,12,31
12/31/21,Rep. of N Macedonia,Dinar,Rep. of N Macedonia-Dinar,54.23,2022,12,31
12/31/21,Republic of Palau,Dollar,Republic of Palau-Dollar,1,2022,12,31
12/31/21,Romania,New Leu,Romania-New Leu,4.361,2022,12,31
12/31/21,Russia,Ruble,Russia-Ruble,74.999,2022,12,31
12/31/21,Rwanda,Franc,Rwanda-Franc,1000,2022,12,31
12/31/21,Sao Tome & Principe,New Dobras,Sao Tome & Principe-New Dobras,21.623,2022,12,31
12/31/21,Saudi Arabia,Riyal,Saudi Arabia-Riyal,3.75,2022,12,31
12/31/21,Senegal,CFA Franc,Senegal-CFA Franc,581.84,2022,12,31
12/31/21,Serbia,Dinar,Serbia-Dinar,103.58,2022,12,31
12/31/21,Seychelles,Rupee,Seychelles-Rupee,13.33,2022,12,31
12/31/21,Sierra Leone,Leone,Sierra Leone-Leone,11221.7,2022,12,31
12/31/21,Singapore,Dollar,Singapore-Dollar,1.352,2022,12,31
12/31/21,Slovakia,Euro,Slovakia-Euro,0.882,2022,12,31
12/31/21,Slovenia,Euro,Slovenia-Euro,0.882,2022,12,31
12/31/21,Solomon Islands,Dollar,Solomon Islands-Dollar,7.886,2022,12,31
12/31/21,Somali,Shilling,Somali-Shilling,575,2022,12,31
12/31/21,South,Sudanese-Pound,South-Sudanese-Pound,421,2022,12,31
12/31/21,South Africa,Rand,South Africa-Rand,15.882,2022,12,31
12/31/21,Spain,Euro,Spain-Euro,0.882,2022,12,31
12/31/21,Sri Lanka,Rupee,Sri Lanka-Rupee,202.75,2022,12,31
12/31/21,St. Lucia,E. Caribbean Dollar,St. Lucia-E. Caribbean Dollar,2.7,2022,12,31
12/31/21,Sudan,Pound,Sudan-Pound,449,2022,12,31
12/31/21,Suriname,Dollar,Suriname-Dollar,19.531,2022,12,31
12/31/21,Swaziland,Langeni,Swaziland-Langeni,15.882,2022,12,31
12/31/21,Sweden,Krona,Sweden-Krona,9.025,2022,12,31
12/31/21,Switzerland,Franc,Switzerland-Franc,0.914,2022,12,31
12/31/21,Syria,Pound,Syria-Pound,2511,2022,12,31
12/31/21,Taiwan,Dollar,Taiwan-Dollar,27.707,2022,12,31
12/31/21,Tajikistan,Somoni,Tajikistan-Somoni,11.28,2022,12,31
12/31/21,Tanzania,Shilling,Tanzania-Shilling,2302,2022,12,31
12/31/21,Thailand,Baht,Thailand-Baht,33.4,2022,12,31
12/31/21,Timor,Leste-Dili,Timor-Leste-Dili,1,2022,12,31
12/31/21,Togo,CFA Franc,Togo-CFA Franc,581.84,2022,12,31
12/31/21,Tonga,Pa'anga,Tonga-Pa'anga,2.229,2022,12,31
12/31/21,Trinidad & Tobago,Dollar,Trinidad & Tobago-Dollar,6.759,2022,12,31
12/31/21,Tunisia,Dinar,Tunisia-Dinar,2.876,2022,12,31
12/31/21,Turkey,New Lira,Turkey-New Lira,12.956,2022,12,31
12/31/21,Turkmenistan,New Manat,Turkmenistan-New Manat,3.491,2022,12,31
12/31/21,Uganda,Shilling,Uganda-Shilling,3537,2022,12,31
12/31/21,Ukraine,Hryvnia,Ukraine-Hryvnia,27.322,2022,12,31
12/31/21,United Arab Emirates,Dirham,United Arab Emirates-Dirham,3.673,2022,12,31
12/31/21,United Kingdom,Pound,United Kingdom-Pound,0.74,2022,12,31
12/31/21,Uruguay,Peso,Uruguay-Peso,44.45,2022,12,31
12/31/21,Uzbekistan,Som,Uzbekistan-Som,10805.7,2022,12,31
12/31/21,Vanuatu,Vatu,Vanuatu-Vatu,111.22,2022,12,31
12/31/21,Venezuela,Bolivar Soberano,Venezuela-Bolivar Soberano,4.578,2022,12,31
12/31/21,Venezuela,Fuerte (OLD),Venezuela-Fuerte (OLD),248832,2022,12,31
12/31/21,Vietnam,Dong,Vietnam-Dong,22765,2022,12,31
12/31/21,Western Samoa,Tala,Western Samoa-Tala,2.565,2022,12,31
12/31/21,Yemen,Rial,Yemen-Rial,580,2022,12,31
12/31/21,Zambia,New Kwacha,Zambia-New Kwacha,16.632,2022,12,31
12/31/21,Zimbabwe,RTGS,Zimbabwe-RTGS,105.949,2022,12,31
3/31/22,Afghanistan,Afghani,Afghanistan-Afghani,88.62,2022,3,31
9/30/21,Laos,Kip,Laos-Kip,11053.9,2021,9,30
9/30/21,Turkey,New Lira,Turkey-New Lira,10.009,2021,9,30
9/30/21,Liberia,Dollar,Liberia-Dollar,150.5,2021,9,30
9/30/21,Zimbabwe,RTGS,Zimbabwe-RTGS,94.708,2021,9,30
9/30/21,Burma,Kyat,Burma-Kyat,1980,2021,9,30
9/30/21,Venezuela,Bolivar Soberano,Venezuela-Bolivar Soberano,4.152,2021,9,30
6/30/22,Afghanistan,Afghani,Afghanistan-Afghani,87.68,2022,6,30
9/30/21,Albania,Lek,Albania-Lek,104.8,2021,9,30
9/30/21,Algeria,Dinar,Algeria-Dinar,136.61,2021,9,30
9/30/21,Angola,Kwanza,Angola-Kwanza,598.65,2021,9,30
9/30/21,Antigua & Barbuda,E. Caribbean Dollar,Antigua & Barbuda-E. Caribbean Dollar,2.7,2021,9,30
9/30/21,Argentina,Peso,Argentina-Peso,103.75,2021,9,30
9/30/21,Armenia,Dram,Armenia-Dram,490,2021,9,30
9/30/21,Australia,Dollar,Australia-Dollar,1.391,2021,9,30
9/30/21,Austria,Euro,Austria-Euro,0.864,2021,9,30
9/30/21,Azerbaijan,Manat,Azerbaijan-Manat,1.7,2021,9,30
9/30/21,Bahamas,Dollar,Bahamas-Dollar,1,2021,9,30
9/30/21,Bahrain,Dinar,Bahrain-Dinar,0.377,2021,9,30
9/30/21,Bangladesh,Taka,Bangladesh-Taka,85,2021,9,30
9/30/21,Barbados,Dollar,Barbados-Dollar,2.02,2021,9,30
9/30/21,Belarus,New Ruble,Belarus-New Ruble,2.508,2021,9,30
9/30/21,Belgium,Euro,Belgium-Euro,0.864,2021,9,30
9/30/21,Belize,Dollar,Belize-Dollar,2,2021,9,30
9/30/21,Benin,CFA Franc,Benin-CFA Franc,569.49,2021,9,30
9/30/21,Bermuda,Dollar,Bermuda-Dollar,1,2021,9,30
9/30/21,Bolivia,Boliviano,Bolivia-Boliviano,6.83,2021,9,30
9/30/21,Bosnia,Marka,Bosnia-Marka,1.69,2021,9,30
9/30/21,Botswana,Pula,Botswana-Pula,11.312,2021,9,30
9/30/21,Brazil,Real,Brazil-Real,5.415,2021,9,30
9/30/21,Brunei,Dollar,Brunei-Dollar,1.361,2021,9,30
9/30/21,Bulgaria,Lev New,Bulgaria-Lev New,1.69,2021,9,30
9/30/21,Burkina Faso,CFA Franc,Burkina Faso-CFA Franc,569.49,2021,9,30
9/30/21,Burma,Kyat,Burma-Kyat,1748,2021,9,30
9/30/21,Burundi,Franc,Burundi-Franc,1974.85,2021,9,30
9/30/21,Cambodia,Riel,Cambodia-Riel,4051,2021,9,30
9/30/21,Cameroon,CFA Franc,Cameroon-CFA Franc,566.7,2021,9,30
9/30/21,Canada,Dollar,Canada-Dollar,1.274,2021,9,30
9/30/21,Cape Verde,Escudo,Cape Verde-Escudo,95.24,2021,9,30
9/30/21,Cayman Island,Dollar,Cayman Island-Dollar,0.82,2021,9,30
9/30/21,Central African Rep.,CFA Franc,Central African Rep.-CFA Franc,566.7,2021,9,30
9/30/21,Chad,CFA Franc,Chad-CFA Franc,566.7,2021,9,30
9/30/21,Chile,Peso,Chile-Peso,812,2021,9,30
9/30/21,China,Renminbi,China-Renminbi,6.463,2021,9,30
9/30/21,Colombia,Peso,Colombia-Peso,3833.53,2021,9,30
9/30/21,Comoros,Franc,Comoros-Franc,424,2021,9,30
9/30/21,Congo,CFA Franc,Congo-CFA Franc,566.7,2021,9,30
9/30/21,Costa Rica,Colon,Costa Rica-Colon,623.68,2021,9,30
9/30/21,Cote D'ivoire,CFA Franc,Cote D'ivoire-CFA Franc,569.49,2021,9,30
9/30/21,Croatia,KUNA,Croatia-KUNA,6.25,2021,9,30
9/30/21,Cross Border,Euro,Cross Border-Euro,0.864,2021,9,30
9/30/21,Cuba,Chavito,Cuba-Chavito,1,2021,9,30
9/30/21,Cuba,Peso,Cuba-Peso,24,2021,9,30
9/30/21,Cyprus,Euro,Cyprus-Euro,0.864,2021,9,30
9/30/21,Czech. Republic,Koruna,Czech. Republic-Koruna,21.392,2021,9,30
9/30/21,Dem. Rep. of Congo,Franc,Dem. Rep. of Congo-Franc,1970.9,2021,9,30
9/30/21,Denmark,Krone,Denmark-Krone,6.424,2021,9,30
9/30/21,Djibouti,Franc,Djibouti-Franc,177,2021,9,30
9/30/21,Dominican Republic,Peso,Dominican Republic-Peso,56.53,2021,9,30
9/30/21,Ecuador,Dolares,Ecuador-Dolares,1,2021,9,30
9/30/21,Egypt,Pound,Egypt-Pound,15.71,2021,9,30
9/30/21,El Salvador,Dollar,El Salvador-Dollar,1,2021,9,30
9/30/21,Equatorial Guinea,CFA Franc,Equatorial Guinea-CFA Franc,566.7,2021,9,30
9/30/21,Eritrea,Nakfa,Eritrea-Nakfa,15,2021,9,30
9/30/21,Eritrea,Nakfa Salary Payment,Eritrea-Nakfa Salary Payment,15,2021,9,30
9/30/21,Estonia,Euro,Estonia-Euro,0.864,2021,9,30
9/30/21,Ethiopia,Birr,Ethiopia-Birr,46.101,2021,9,30
9/30/21,Euro Zone,Euro,Euro Zone-Euro,0.864,2021,9,30
9/30/21,Fiji,Dollar,Fiji-Dollar,2.103,2021,9,30
9/30/21,Finland,Euro,Finland-Euro,0.864,2021,9,30
9/30/21,France,Euro,France-Euro,0.864,2021,9,30
9/30/21,Gabon,CFA Franc,Gabon-CFA Franc,566.7,2021,9,30
9/30/21,Gambia,Dalasi,Gambia-Dalasi,52,2021,9,30
9/30/21,Georgia,Lari,Georgia-Lari,3.092,2021,9,30
9/30/21,Germany,Euro,Germany-Euro,0.864,2021,9,30
9/30/21,Ghana,Cedi,Ghana-Cedi,5.97,2021,9,30
9/30/21,Greece,Euro,Greece-Euro,0.864,2021,9,30
9/30/21,Grenada,E.Caribbean Dollar,Grenada-E.Caribbean Dollar,2.7,2021,9,30
9/30/21,Guatemala,Quetzal,Guatemala-Quetzal,7.728,2021,9,30
9/30/21,Guinea,Franc,Guinea-Franc,9704,2021,9,30
9/30/21,Guinea Bissau,CFA Franc,Guinea Bissau-CFA Franc,569.49,2021,9,30
9/30/21,Guyana,Dollar,Guyana-Dollar,215,2021,9,30
9/30/21,Haiti,Gourde,Haiti-Gourde,97.312,2021,9,30
9/30/21,Honduras,Lempira,Honduras-Lempira,24,2021,9,30
9/30/21,Hong Kong,Dollar,Hong Kong-Dollar,7.788,2021,9,30
9/30/21,Hungary,Forint,Hungary-Forint,311.49,2021,9,30
9/30/21,Iceland,Krona,Iceland-Krona,130.24,2021,9,30
9/30/21,India,Rupee,India-Rupee,74.289,2021,9,30
9/30/21,Indonesia,Rupiah,Indonesia-Rupiah,14313,2021,9,30
9/30/21,Iran,Rial,Iran-Rial,42000,2021,9,30
9/30/21,Iraq,Dinar,Iraq-Dinar,1459,2021,9,30
9/30/21,Ireland,Euro,Ireland-Euro,0.864,2021,9,30
9/30/21,Israel,Shekel,Israel-Shekel,3.225,2021,9,30
9/30/21,Italy,Euro,Italy-Euro,0.864,2021,9,30
9/30/21,Jamaica,Dollar,Jamaica-Dollar,150,2021,9,30
9/30/21,Japan,Yen,Japan-Yen,112.01,2021,9,30
9/30/21,Jordan,Dinar,Jordan-Dinar,0.708,2021,9,30
9/30/21,Kazakhstan,Tenge,Kazakhstan-Tenge,425.83,2021,9,30
9/30/21,Kenya,Shilling,Kenya-Shilling,110.35,2021,9,30
9/30/21,Korea,Won,Korea-Won,1184.9,2021,9,30
9/30/21,Kosovo,Euro,Kosovo-Euro,0.864,2021,9,30
9/30/21,Kuwait,Dinar,Kuwait-Dinar,0.301,2021,9,30
9/30/21,Kyrgyzstan,Som,Kyrgyzstan-Som,84.5,2021,9,30
9/30/21,Laos,Kip,Laos-Kip,9875.21,2021,9,30
9/30/21,Latvia,Euro,Latvia-Euro,0.864,2021,9,30
9/30/21,Lebanon,Pound,Lebanon-Pound,1500,2021,9,30
9/30/21,Lesotho,Maloti,Lesotho-Maloti,15.183,2021,9,30
9/30/21,Liberia,Dollar,Liberia-Dollar,170,2021,9,30
9/30/21,Libya,Dinar,Libya-Dinar,4.534,2021,9,30
9/30/21,Lithuania,Euro,Lithuania-Euro,0.864,2021,9,30
9/30/21,Luxembourg,Euro,Luxembourg-Euro,0.864,2021,9,30
9/30/21,Madagascar,Ariary,Madagascar-Ariary,3902,2021,9,30
9/30/21,Malawi,Kwacha,Malawi-Kwacha,900,2021,9,30
9/30/21,Malaysia,Ringgit,Malaysia-Ringgit,4.185,2021,9,30
9/30/21,Maldives,Rufiyaa,Maldives-Rufiyaa,15.42,2021,9,30
9/30/21,Mali,CFA Franc,Mali-CFA Franc,569.49,2021,9,30
9/30/21,Malta,Euro,Malta-Euro,0.864,2021,9,30
9/30/21,Marshall Islands,U.S. Dollar,Marshall Islands-U.S. Dollar,1,2021,9,30
9/30/21,Mauritania,Ouguiya,Mauritania-Ouguiya,37,2021,9,30
9/30/21,Mauritius,Rupee,Mauritius-Rupee,42.7,2021,9,30
9/30/21,Mexico,Peso,Mexico-Peso,20.522,2021,9,30
9/30/21,Micronesia,U.S. Dollar,Micronesia-U.S. Dollar,1,2021,9,30
9/30/21,Moldova,LEU,Moldova-LEU,17.495,2021,9,30
9/30/21,Mongolia,Tugrik,Mongolia-Tugrik,2848.46,2021,9,30
9/30/21,Montenegro,Euro,Montenegro-Euro,0.864,2021,9,30
9/30/21,Morocco,Dirham,Morocco-Dirham,9.025,2021,9,30
9/30/21,Mozambique,Metical,Mozambique-Metical,63.2,2021,9,30
9/30/21,Nambia,Dollar,Nambia-Dollar,15.183,2021,9,30
9/30/21,Nepal,Rupee,Nepal-Rupee,118.45,2021,9,30
9/30/21,Netherland,Euro,Netherland-Euro,0.864,2021,9,30
9/30/21,Netherlands Antilles,Guilder,Netherlands Antilles-Guilder,1.78,2021,9,30
9/30/21,New Zealand,Dollar,New Zealand-Dollar,1.458,2021,9,30
9/30/21,Nicaragua,Cordoba,Nicaragua-Cordoba,35.3,2021,9,30
9/30/21,Niger,CFA Franc,Niger-CFA Franc,569.49,2021,9,30
9/30/21,Nigeria,Naira,Nigeria-Naira,405,2021,9,30
9/30/21,Norway,Krone,Norway-Krone,8.801,2021,9,30
9/30/21,Oman,Rial,Oman-Rial,0.384,2021,9,30
9/30/21,Pakistan,Rupee,Pakistan-Rupee,170.5,2021,9,30
9/30/21,Panama,Dolares,Panama-Dolares,1,2021,9,30
9/30/21,Panama,Balboa,Panama-Balboa,1,2021,9,30
9/30/21,Papua New Guinea,Kina,Papua New Guinea-Kina,3.419,2021,9,30
9/30/21,Paraguay,Guarani,Paraguay-Guarani,6873,2021,9,30
9/30/21,Peru,Sol,Peru-Sol,4.119,2021,9,30
9/30/21,Philippines,Peso,Philippines-Peso,51.006,2021,9,30
9/30/21,Poland,Zloty,Poland-Zloty,4.003,2021,9,30
9/30/21,Portugal,Euro,Portugal-Euro,0.864,2021,9,30
9/30/21,Qatar,Riyal,Qatar-Riyal,3.64,2021,9,30
9/30/21,Rep. of N Macedonia,Dinar,Rep. of N Macedonia-Dinar,53.14,2021,9,30
9/30/21,Republic of Palau,Dollar,Republic of Palau-Dollar,1,2021,9,30
9/30/21,Romania,New Leu,Romania-New Leu,4.272,2021,9,30
9/30/21,Russia,Ruble,Russia-Ruble,72.805,2021,9,30
9/30/21,Rwanda,Franc,Rwanda-Franc,980,2021,9,30
9/30/21,Sao Tome & Principe,New Dobras,Sao Tome & Principe-New Dobras,20.944,2021,9,30
9/30/21,Saudi Arabia,Riyal,Saudi Arabia-Riyal,3.75,2021,9,30
9/30/21,Senegal,CFA Franc,Senegal-CFA Franc,569.49,2021,9,30
9/30/21,Serbia,Dinar,Serbia-Dinar,101.49,2021,9,30
9/30/21,Seychelles,Rupee,Seychelles-Rupee,12.931,2021,9,30
9/30/21,Sierra Leone,Leone,Sierra Leone-Leone,10479,2021,9,30
9/30/21,Singapore,Dollar,Singapore-Dollar,1.361,2021,9,30
9/30/21,Slovakia,Euro,Slovakia-Euro,0.864,2021,9,30
9/30/21,Slovenia,Euro,Slovenia-Euro,0.864,2021,9,30
9/30/21,Solomon Islands,Dollar,Solomon Islands-Dollar,7.886,2021,9,30
9/30/21,Somali,Shilling,Somali-Shilling,575,2021,9,30
9/30/21,South,Sudanese-Pound,South-Sudanese-Pound,403,2021,9,30
9/30/21,South Africa,Rand,South Africa-Rand,15.183,2021,9,30
9/30/21,Spain,Euro,Spain-Euro,0.864,2021,9,30
9/30/21,Sri Lanka,Rupee,Sri Lanka-Rupee,199,2021,9,30
9/30/21,St. Lucia,E. Caribbean Dollar,St. Lucia-E. Caribbean Dollar,2.7,2021,9,30
9/30/21,Sudan,Pound,Sudan-Pound,448,2021,9,30
9/30/21,Suriname,Dollar,Suriname-Dollar,21.289,2021,9,30
9/30/21,Swaziland,Langeni,Swaziland-Langeni,15.183,2021,9,30
9/30/21,Sweden,Krona,Sweden-Krona,8.786,2021,9,30
9/30/21,Switzerland,Franc,Switzerland-Franc,0.936,2021,9,30
9/30/21,Syria,Pound,Syria-Pound,2511,2021,9,30
9/30/21,Taiwan,Dollar,Taiwan-Dollar,27.817,2021,9,30
9/30/21,Tajikistan,Somoni,Tajikistan-Somoni,11.33,2021,9,30
9/30/21,Tanzania,Shilling,Tanzania-Shilling,2300,2021,9,30
9/30/21,Thailand,Baht,Thailand-Baht,33.87,2021,9,30
9/30/21,Timor,Leste-Dili,Timor-Leste-Dili,1,2021,9,30
9/30/21,Togo,CFA Franc,Togo-CFA Franc,569.49,2021,9,30
9/30/21,Tonga,Pa'anga,Tonga-Pa'anga,2.23,2021,9,30
9/30/21,Trinidad & Tobago,Dollar,Trinidad & Tobago-Dollar,6.759,2021,9,30
9/30/21,Tunisia,Dinar,Tunisia-Dinar,2.812,2021,9,30
9/30/21,Turkey,New Lira,Turkey-New Lira,8.899,2021,9,30
9/30/21,Turkmenistan,New Manat,Turkmenistan-New Manat,3.491,2021,9,30
9/30/21,Uganda,Shilling,Uganda-Shilling,3550,2021,9,30
9/30/21,Ukraine,Hryvnia,Ukraine-Hryvnia,26.595,2021,9,30
9/30/21,United Arab Emirates,Dirham,United Arab Emirates-Dirham,3.673,2021,9,30
9/30/21,United Kingdom,Pound,United Kingdom-Pound,0.744,2021,9,30
9/30/21,Uruguay,Peso,Uruguay-Peso,42.82,2021,9,30
9/30/21,Uzbekistan,Som,Uzbekistan-Som,10658.3,2021,9,30
9/30/21,Vanuatu,Vatu,Vanuatu-Vatu,110.87,2021,9,30
9/30/21,Venezuela,Bolivar Soberano,Venezuela-Bolivar Soberano,4171327.382,2021,9,30
9/30/21,Venezuela,Fuerte (OLD),Venezuela-Fuerte (OLD),248832,2021,9,30
9/30/21,Vietnam,Dong,Vietnam-Dong,22750,2021,9,30
9/30/21,Western Samoa,Tala,Western Samoa-Tala,2.553,2021,9,30
9/30/21,Yemen,Rial,Yemen-Rial,580,2021,9,30
9/30/21,Zambia,New Kwacha,Zambia-New Kwacha,16.715,2021,9,30
9/30/21,Zimbabwe,RTGS,Zimbabwe-RTGS,85.474,2021,9,30
9/30/22,Afghanistan,Afghani,Afghanistan-Afghani,88.04,2022,9,30
6/30/21,Seychelles,Rupee,Seychelles-Rupee,12.826,2021,6,30
6/30/21,Yemen,Rial,Yemen-Rial,580,2021,6,30
6/30/21,Zambia,New Kwacha,Zambia-New Kwacha,19.2,2021,6,30
6/30/21,South,Sudanese-Pound,South-Sudanese-Pound,352.81,2021,6,30
6/30/21,Venezuela,Bolivar Soberano,Venezuela-Bolivar Soberano,3383172.782,2021,6,30
12/31/22,Afghanistan,Afghani,Afghanistan-Afghani,89.11,2023,12,31
6/30/21,Albania,Lek,Albania-Lek,103,2021,6,30
6/30/21,Algeria,Dinar,Algeria-Dinar,133.82,2021,6,30
6/30/21,Angola,Kwanza,Angola-Kwanza,651.564,2021,6,30
6/30/21,Antigua & Barbuda,E. Caribbean Dollar,Antigua & Barbuda-E. Caribbean Dollar,2.7,2021,6,30
6/30/21,Argentina,Peso,Argentina-Peso,100.75,2021,6,30
6/30/21,Armenia,Dram,Armenia-Dram,500,2021,6,30
6/30/21,Australia,Dollar,Australia-Dollar,1.334,2021,6,30
6/30/21,Azerbaijan,Manat,Azerbaijan-Manat,1.7,2021,6,30
6/30/21,Bahamas,Dollar,Bahamas-Dollar,1,2021,6,30
6/30/21,Bahrain,Dinar,Bahrain-Dinar,0.377,2021,6,30
6/30/21,Bangladesh,Taka,Bangladesh-Taka,85,2021,6,30
6/30/21,Barbados,Dollar,Barbados-Dollar,2.02,2021,6,30
6/30/21,Belarus,New Ruble,Belarus-New Ruble,2.524,2021,6,30
6/30/21,Belize,Dollar,Belize-Dollar,2,2021,6,30
6/30/21,Benin,CFA Franc,Benin-CFA Franc,553.27,2021,6,30
6/30/21,Bermuda,Dollar,Bermuda-Dollar,1,2021,6,30
6/30/21,Bolivia,Boliviano,Bolivia-Boliviano,6.85,2021,6,30
6/30/21,Bosnia,Marka,Bosnia-Marka,1.646,2021,6,30
6/30/21,Botswana,Pula,Botswana-Pula,10.905,2021,6,30
6/30/21,Brazil,Real,Brazil-Real,4.96,2021,6,30
6/30/21,Brunei,Dollar,Brunei-Dollar,1.344,2021,6,30
6/30/21,Bulgaria,Lev New,Bulgaria-Lev New,1.646,2021,6,30
6/30/21,Burkina Faso,CFA Franc,Burkina Faso-CFA Franc,553.27,2021,6,30
6/30/21,Burma,Kyat,Burma-Kyat,1642,2021,6,30
6/30/21,Burundi,Franc,Burundi-Franc,1959.25,2021,6,30
6/30/21,Cambodia,Riel,Cambodia-Riel,4051,2021,6,30
6/30/21,Cameroon,CFA Franc,Cameroon-CFA Franc,546.49,2021,6,30
6/30/21,Canada,Dollar,Canada-Dollar,1.239,2021,6,30
6/30/21,Cape Verde,Escudo,Cape Verde-Escudo,92.8,2021,6,30
6/30/21,Cayman Island,Dollar,Cayman Island-Dollar,0.82,2021,6,30
6/30/21,Central African Rep.,CFA Franc,Central African Rep.-CFA Franc,546.49,2021,6,30
6/30/21,Chad,CFA Franc,Chad-CFA Franc,546.49,2021,6,30
6/30/21,Chile,Peso,Chile-Peso,723.4,2021,6,30
6/30/21,China,Renminbi,China-Renminbi,6.454,2021,6,30
6/30/21,Colombia,Peso,Colombia-Peso,3764.5,2021,6,30
6/30/21,Comoros,Franc,Comoros-Franc,414.08,2021,6,30
6/30/21,Congo,CFA Franc,Congo-CFA Franc,546.49,2021,6,30
6/30/21,Costa Rica,Colon,Costa Rica-Colon,618.5,2021,6,30
6/30/21,Cote D'ivoire,CFA Franc,Cote D'ivoire-CFA Franc,553.27,2021,6,30
6/30/21,Croatia,KUNA,Croatia-KUNA,6.11,2021,6,30
6/30/21,Cuba,Chavito,Cuba-Chavito,1,2021,6,30
6/30/21,Cuba,Peso,Cuba-Peso,24,2021,6,30
6/30/21,Czech. Republic,Koruna,Czech. Republic-Koruna,20.858,2021,6,30
6/30/21,Dem. Rep. of Congo,Franc,Dem. Rep. of Congo-Franc,1983,2021,6,30
6/30/21,Denmark,Krone,Denmark-Krone,6.258,2021,6,30
6/30/21,Djibouti,Franc,Djibouti-Franc,177,2021,6,30
6/30/21,Dominican Republic,Peso,Dominican Republic-Peso,56.83,2021,6,30
6/30/21,Ecuador,Dolares,Ecuador-Dolares,1,2021,6,30
6/30/21,Egypt,Pound,Egypt-Pound,15.63,2021,6,30
6/30/21,El Salvador,Dollar,El Salvador-Dollar,1,2021,6,30
6/30/21,Equatorial Guinea,CFA Franc,Equatorial Guinea-CFA Franc,546.49,2021,6,30
6/30/21,Eritrea,Nakfa,Eritrea-Nakfa,15,2021,6,30
6/30/21,Ethiopia,Birr,Ethiopia-Birr,43.691,2021,6,30
6/30/21,Euro Zone,Euro,Euro Zone-Euro,0.842,2021,6,30
6/30/21,Fiji,Dollar,Fiji-Dollar,2.047,2021,6,30
6/30/21,Gabon,CFA Franc,Gabon-CFA Franc,546.49,2021,6,30
