"userid","path_type","multi_user_label","single_user","multiple_user","total_events","completed_count","completed_cat","not_completed_count","event_count_cat","device_cat","ipad_event","iphone_event","ipod_event","max_stage_complete","pathways_complete_rank","pathways_reach_rank","pathways_count","alc_count","average_age_int","max_stage","first_week","second_week","third_week","distinct_weeks","distinct_days","avg_weekly_visit","avg_daily_hrs","weekly_visit_cat","max_days_into_trial","avg_days_from_trial","trial_day","max_stage_num","avg_level","avg_cluster","avg_step","pop_event_day","pop_title","pop_category","distinct_titles","title_count_cat","max_row","max_column","avg_row","avg_col","ctp"
-6.103861327331959e+18,"alc, pathways","Single-user",1,0,7,3,"low",4,"low","iPhone",0,7,0,"A",111,121,5,2,2,"A",1,0,0,1,1,7,0,"low",0,0,6,1,1,1,2,"Friday   ","Letter Hunt",,2,"low",2,5,2,5,0
-6.101214402851437e+18,"pathways","Single-user",1,0,75,62,"high",12,"high","iPad",75,0,0,"B",511,531,75,0,3,"B",1,0,0,1,1,75,4,"very high",0,0,14,2,3,1,5,"Saturday ","Power Word: Cake",,21,"high",,,,,1
-6.099063657092403e+18,"pathways","Multiple-user",0,1,11,10,"med",1,"low","iPhone",0,11,0,"D",281,281,11,0,5,"D",1,0,0,1,1,11,0,"medium",0,0,6,4,2,1,4,"Friday   ","Letters and Sounds",,11,"med",,,,,1
-6.098103227741339e+18,"pathways","Single-user",1,0,87,66,"very_high",20,"high","iPad",87,0,0,"D",901,911,87,0,5,"D",1,0,0,2,4,44,3,"very high",25,1,12,4,5,1,5,"Thursday ","New Letters and Sounds",,33,"high",,,,,1
-6.097389486584326e+18,"alc","Single-user",1,0,20,17,"med",3,"medium","iPhone",0,20,0,,,,0,20,4,,1,1,1,4,6,5,0,"low",25,11,2,,,,,"Friday   ","Meet the Letter Q","RAS",15,"med",3,10,1,2,1
-6.096533235115053e+18,"alc, pathways","Single-user",1,0,114,82,"very_high",25,"very high","iPhone",0,114,0,"D",781,781,94,20,4,"D",1,1,0,3,8,38,0,"very high",31,6,3,4,5,1,6,"Tuesday  ","Sounds Abound",,65,"very high",3,5,2,1,1
-6.096245579452496e+18,"alc, pathways","Single-user",1,0,40,18,"med",22,"high","iPad",40,0,0,"C",121,131,16,24,3,"C",1,0,0,1,2,20,0,"high",6,1,9,3,1,1,2,"Tuesday  ","What Comes Next?",,14,"med",16,2,5,1,1
-6.092109790084868e+18,"pathways","Multiple-user",0,1,2,2,"low",0,"low","iPhone",0,2,0,,,,2,0,4,,1,0,0,1,1,2,0,"low",0,0,8,,1,,1,"Sunday   ","Letter Hunt",,1,"low",,,,,1
-6.091271958589677e+18,"pathways","Single-user",1,0,42,32,"med",6,"high","iPad",42,0,0,"B",571,571,42,0,3,"B",1,0,0,1,3,21,0,"high",5,1,8,2,3,1,4,"Sunday   ","Let's Draw",,25,"high",,,,,1
-6.089467758341041e+18,"pathways","Single-user",1,0,39,30,"med",3,"high","iPad",39,0,0,"C",451,461,39,0,4,"C",1,0,0,1,4,39,4,"very high",3,1,9,3,3,1,5,"Tuesday  ","Letter Sounds",,22,"high",,,,,0
-6.084516335274932e+18,"alc, pathways","Single-user",1,0,44,35,"med",8,"high","iPhone",0,44,0,"A",431,431,41,3,2,"A",1,1,0,2,3,22,0,"high",9,2,12,1,2,1,2,"Saturday ","Letter Hunt",,13,"med",2,19,1,8,0
-6.084358024858867e+18,"pathways","Single-user",1,0,32,26,"med",3,"medium","iPhone",0,32,0,"C",421,431,32,0,6,"C",1,0,0,1,1,32,2,"high",0,0,9,3,3,1,6,"Monday   ","Let's Draw",,20,"med",,,,,1
-6.082076394797612e+18,"pathways","Multiple-user",0,1,103,84,"very_high",16,"very high","iPad",103,0,0,"D",851,851,103,0,4,"D",1,1,0,3,6,26,4,"high",26,12,7,4,5,1,6,"Thursday ","New Letters and Sounds",,60,"very high",,,,,0
-6.077420381273083e+18,"alc","Single-user",1,0,9,7,"low",2,"low","iPhone",0,9,0,,,,0,9,,,1,0,0,1,2,5,0,"low",4,1,8,,,,,"Sunday   ","Memory Game: Letters","GAM",9,"low",13,3,6,1,0
-6.076085712806745e+18,"pathways","Single-user",1,0,4,3,"low",0,"low","iPhone",0,4,0,"E",131,211,4,0,7,"E",1,0,0,1,1,4,0,"low",0,0,4,5,1,1,2,"Wednesday","Letters and Sounds",,4,"low",,,,,0
-6.073853015146152e+18,"pathways","Single-user",1,0,12,8,"low",1,"low","iPhone",0,12,0,"A",211,221,12,0,1,"A",1,0,1,2,4,3,0,"low",19,12,4,1,1,1,1,"Tuesday  ","Letter Hunt",,3,"low",,,,,1
-6.068350656730643e+18,"pathways","Single-user",1,0,16,9,"med",6,"medium","iPhone",0,16,0,"E",271,281,16,0,7,"E",1,0,0,1,1,16,0,"medium",0,0,12,5,2,1,3,"Thursday ","What's that Sound?",,11,"med",,,,,1
-6.0627521750554e+18,"alc, pathways","Multiple-user",0,1,46,36,"med",9,"high","iPhone",0,46,0,"D",311,311,17,29,5,"D",1,0,0,2,6,15,3,"medium",22,3,5,4,2,1,5,"Thursday ","Jenny Jenkins",,38,"high",3,6,2,1,1
-6.061722888382088e+18,"alc, pathways","Single-user",1,0,16,7,"low",8,"medium","iPhone",0,16,0,"C",111,121,2,14,4,"C",1,0,0,2,2,8,0,"low",24,21,11,3,1,1,2,"Sunday   ","Paint Pots: Colors","GAM",11,"med",16,1,10,0,0
-6.060764300617875e+18,"alc, pathways","Single-user",1,0,25,16,"med",7,"medium","iPhone",0,25,0,"C",321,321,24,1,5,"C",1,0,0,2,4,8,0,"low",30,21,11,3,2,1,4,"Sunday   ","Teamwork!",,15,"med",2,1,2,1,1
-6.060679982028168e+18,"alc, pathways","Single-user",1,0,85,70,"very_high",12,"high","iPad",85,0,0,"D",691,701,72,13,5,"D",1,1,1,3,4,28,0,"high",15,2,2,4,4,1,6,"Tuesday  ","Let's Draw",,57,"very high",2,25,2,19,1
-6.059947111981958e+18,"pathways","Multiple-user",0,1,20,9,"med",8,"medium","iPhone",0,20,0,"C",221,241,20,0,,"C",1,1,0,2,4,7,0,"low",13,2,1,3,2,1,2,"Sunday   ","Teamwork!",,8,"low",,,,,1
-6.054114570054984e+18,"alc, pathways","Multiple-user",0,1,35,25,"med",7,"medium","iPad",35,0,0,"D",471,481,33,2,4,"D",1,1,1,3,4,12,0,"medium",16,6,9,4,3,1,5,"Tuesday  ","Sight Word Scramble",,21,"high",8,2,5,2,1
-6.053192094593631e+18,"alc","Single-user",1,0,25,16,"med",9,"medium","iPhone",0,25,0,,,,0,25,6,,1,0,0,1,1,25,0,"high",0,0,3,,,,,"Tuesday  ","Make the Letter B","GAM",16,"med",5,7,3,2,0
-6.047473463959984e+18,"pathways","Single-user",1,0,94,65,"very_high",22,"very high","iPad",94,0,0,"C",631,631,94,0,4,"C",1,1,1,4,9,24,3,"high",29,16,13,3,3,1,6,"Friday   ","What Comes Next?",,35,"high",,,,,1
-6.045394349632063e+18,"pathways","Single-user",1,0,9,4,"low",1,"low","iPhone",0,9,0,"A",211,211,9,0,2,"A",1,0,1,3,4,3,2,"low",22,5,3,1,2,1,1,"Tuesday  ","Let's Roll",,4,"low",,,,,0
-6.044868368098573e+18,"pathways","Single-user",1,0,20,14,"med",4,"medium","iPhone",0,20,0,"A",211,221,20,0,3,"A",0,0,0,1,2,20,0,"high",30,30,9,1,2,1,1,"Thursday ","Letter Hunt",,3,"low",,,,,1
-6.044633649538655e+18,"alc, pathways","Single-user",1,0,21,12,"med",8,"medium","iPad",21,0,0,"E",281,291,14,7,5,"E",1,0,0,1,1,21,1,"high",0,0,5,5,2,1,4,"Thursday ","Guide Dogs",,19,"med",18,3,12,1,0
-6.039988557775644e+18,"alc, pathways","Single-user",1,0,138,70,"very_high",65,"very high","iPhone",0,138,0,"C",361,391,106,32,3,"C",1,1,1,4,8,28,3,"high",25,10,1,3,2,1,8,"Sunday   ","Letter Sounds",,51,"very high",14,13,5,3,1
-6.037702638033636e+18,"alc","Multiple-user",0,1,6,3,"low",3,"low","iPhone",0,6,0,,,,0,6,,,1,0,0,1,3,3,0,"low",7,3,7,,,,,"Monday   ","Memory Game: Letters","RAS",4,"low",5,2,2,1,1
-6.036586393510674e+18,"alc","Single-user",1,0,10,10,"med",0,"low","iPhone",0,10,0,,,,0,10,5,,1,0,0,1,1,10,0,"medium",0,0,11,,,,,"Wednesday","Camp Adventure","GAM",9,"low",2,6,2,2,0
-6.033130405264437e+18,"alc, pathways","Single-user",1,0,160,142,"very_high",17,"very high","iPad",160,0,0,"D",431,431,49,111,8,"D",1,1,0,2,3,80,10,"very high",8,3,6,4,3,1,7,"Friday   ","Jenny Jenkins","SON",113,"very high",11,23,4,7,1
-6.033026483549762e+18,"alc, pathways","Multiple-user",0,1,6,0,"low",6,"low","iPad",6,0,0,,,,1,5,2,,1,1,0,2,2,3,0,"low",12,4,10,,1,,1,"Tuesday  ","The More We Get Together","RAS",6,"low",4,2,2,1,0
-6.032751863413388e+18,"pathways","Single-user",1,0,6,3,"low",2,"low","iPhone",0,6,0,"A",221,231,6,0,3,"A",1,0,0,1,1,6,0,"low",0,0,1,1,2,1,2,"Sunday   ","Letter Hunt",,4,"low",,,,,0
-6.032367988699189e+18,"alc, pathways","Multiple-user",0,1,284,207,"very_high",64,"very high","iPhone",0,284,0,"D",641,651,218,66,7,"D",1,1,1,4,15,47,6,"very high",31,9,5,4,3,1,7,"Friday   ","Make the Letters: A,a",,135,"very high",10,17,3,3,1
-6.027592508654411e+18,"alc, pathways","Single-user",1,0,193,143,"very_high",47,"very high","iPad",193,0,0,"C",641,651,89,104,3,"C",1,1,1,3,9,48,1,"very high",20,5,1,3,4,1,7,"Wednesday","4th of July",,96,"very high",22,72,4,7,1
-6.023900420130864e+18,"alc, pathways","Multiple-user",0,1,678,440,"very_high",230,"very high","iPad",678,0,0,"D",1421,1421,238,440,4,"D",1,1,1,4,20,170,6,"very high",23,12,10,4,7,1,6,"Thursday ","Let's Draw",,198,"very high",28,25,7,6,1
-6.023706935961653e+18,"alc, pathways","Multiple-user",0,1,30,18,"med",11,"medium","iPhone",0,30,0,"D",301,301,23,7,6,"D",1,1,0,2,4,10,0,"medium",10,2,1,4,2,1,3,"Monday   ","Letters and Sounds",,18,"med",2,4,1,2,0
-6.020113591233026e+18,"pathways","Single-user",1,0,25,20,"med",4,"medium","iPhone",0,25,0,"A",421,421,25,0,0,"A",1,0,0,1,1,25,1,"high",0,0,1,1,3,1,4,"Sunday   ","Letter Hunt",,16,"med",,,,,0
-6.018243164153673e+18,"pathways","Single-user",1,0,7,4,"low",2,"low","iPhone",0,7,0,"B",231,241,7,0,2,"B",1,0,0,1,1,7,0,"low",1,1,12,2,2,1,2,"Friday   ","Letter Hunt",,5,"low",,,,,0
-6.016312251542075e+18,"alc, pathways","Single-user",1,0,169,147,"very_high",19,"very high","iPad",169,0,0,"C",951,961,153,16,5,"C",1,0,1,2,6,56,2,"very high",18,8,8,3,4,1,5,"Sunday   ","Let's Draw",,98,"very high",11,5,9,2,1
-6.011877502812704e+18,"alc, pathways","Single-user",1,0,168,80,"very_high",84,"very high","iPhone",0,168,0,"A",411,431,84,84,2,"A",1,1,0,3,9,28,3,"high",30,14,14,1,2,1,3,"Tuesday  ","Letter Hunt",,44,,24,25,5,2,1
-5.996946740466418e+18,"alc, pathways","Single-user",1,0,39,23,"med",7,"high","iPhone",0,39,0,"A",511,531,36,3,3,"A",1,1,1,4,10,8,1,"low",30,12,14,1,3,1,3,"Friday   ","Let's Draw",,12,"med",7,3,3,2,1
-5.991301986485573e+18,"pathways","Multiple-user",0,1,8,3,"low",3,"low","iPhone",0,8,0,"A",211,221,8,0,3,"A",1,0,0,1,1,4,6,"low",0,0,1,1,2,1,1,"Sunday   ","Pete's a Pizza",,5,"low",,,,,0
-5.986709969716418e+18,"pathways","Single-user",1,0,260,198,"very_high",44,"very high","iPhone",0,260,0,"C",991,991,260,0,5,"C",1,1,1,4,16,52,5,"very high",27,10,14,3,4,2,5,"Wednesday","Lots Of Letters",,98,"very high",,,,,1
-5.985553662794119e+18,"alc, pathways","Multiple-user",0,1,110,55,"high",53,"very high","iPhone",0,110,0,"D",221,231,38,72,5,"D",1,1,1,4,13,18,1,"high",31,11,8,4,1,1,2,"Wednesday","Nan Is Sad",,39,"high",14,21,2,2,1
-5.977126210365216e+18,"pathways","Single-user",1,0,3,3,"low",0,"low","iPhone",0,3,0,"E",131,131,3,0,6,"E",1,0,0,1,1,3,0,"low",0,0,9,5,1,1,2,"Monday   ","What's that Sound?",,3,"low",,,,,0
-5.97619610551802e+18,"pathways","Multiple-user",0,1,10,9,"med",0,"low","iPhone",0,10,0,"C",261,271,10,0,4,"C",1,0,1,2,2,5,0,"low",20,16,1,3,2,1,3,"Sunday   ","What Comes Next?",,9,"low",,,,,1
-5.972693801634216e+18,"alc, pathways","Multiple-user",0,1,204,169,"very_high",32,"very high","iPad",204,0,0,"D",1421,1421,199,5,4,"D",1,1,1,4,15,41,3,"very high",26,10,7,4,6,1,6,"Sunday   ","What's That Sound?",,55,"very high",6,4,3,1,1
-5.969504455234977e+18,"pathways","Single-user",1,0,51,44,"med",5,"high","iPhone",0,51,0,"D",691,701,51,0,6,"D",1,0,0,1,2,51,0,"very high",5,2,9,4,4,1,5,"Monday   ","What's That Sound?",,27,"high",,,,,1
-5.968354709520474e+18,"alc, pathways","Single-user",1,0,51,29,"med",22,"high","iPhone",0,51,0,,,,5,46,5,,1,1,1,3,8,17,0,"medium",16,6,7,,1,,1,"Friday   ","Jim Along Josie",,17,"med",4,7,3,3,0
-5.966337192955776e+18,"alc, pathways","Single-user",1,0,43,36,"med",7,"high","iPhone",0,43,0,"C",321,321,17,26,5,"C",1,0,0,2,4,22,0,"high",23,9,10,3,2,1,5,"Thursday ","Pirate Adventure","RAS",22,"high",5,13,2,3,1
-5.963081143011503e+18,"alc, pathways","Single-user",1,0,60,45,"med",11,"high","iPhone",0,60,0,"D",701,701,58,2,6,"D",1,1,0,2,4,30,6,"high",14,1,9,4,4,1,5,"Monday   ","Let's Draw",,27,"high",4,7,4,4,0
-5.959996468682962e+18,"pathways","Single-user",1,0,82,65,"very_high",12,"high","iPhone",0,82,0,"D",861,861,82,0,6,"D",1,1,1,4,13,21,1,"high",22,10,10,4,5,1,5,"Tuesday  ","Let's Draw",,32,"high",,,,,1
-5.95978124640412e+18,"pathways","Single-user",1,0,15,12,"med",2,"medium","iPhone",0,15,0,"D",311,321,15,0,5,"D",1,0,0,1,1,15,0,"medium",0,0,10,4,2,1,4,"Tuesday  ","Make the Letters: A,a",,11,"med",,,,,1
-5.958946221146801e+18,"alc, pathways","Single-user",1,0,100,48,"med",49,"very high","iPhone",0,100,0,"A",661,711,85,15,3,"A",1,1,0,2,4,33,10,"very high",13,5,8,1,5,1,3,"Sunday   ","Let's Draw",,25,"high",3,10,1,2,1
-5.956373104649907e+18,"alc, pathways","Single-user",1,0,46,37,"med",9,"high","iPad",46,0,0,"C",581,591,26,20,,"C",1,0,1,2,3,23,0,"high",17,13,2,3,4,1,9,"Thursday ","Sight Word Match",,34,"high",14,6,9,1,1
-5.941630451904212e+18,"pathways","Multiple-user",0,1,184,151,"very_high",23,"very high","iPhone",0,184,0,"D",991,991,184,0,4,"D",1,1,1,4,9,37,2,"very high",27,3,14,4,4,1,5,"Sunday   ","Let's Draw",,77,"very high",,,,,1
-5.9368567063057e+18,"alc, pathways","Multiple-user",0,1,193,123,"very_high",68,"very high","iPhone",0,193,0,"C",571,571,124,69,4,"C",1,0,1,3,5,48,3,"very high",23,9,5,3,3,1,8,"Thursday ","Teamwork!",,85,"very high",10,25,2,8,1
-5.933913075702501e+18,"alc, pathways","Multiple-user",0,1,30,20,"med",8,"medium","iPhone",0,30,0,"D",391,411,22,8,,"D",1,0,0,1,3,15,6,"medium",6,2,13,4,2,1,4,"Friday   ","Make the Letters: A,a",,23,"high",4,4,2,1,0
-5.928864282422932e+18,"pathways","Single-user",1,0,15,9,"med",5,"medium","iPhone",0,15,0,"B",281,281,15,0,1,"B",1,0,0,1,2,15,5,"medium",1,0,11,2,2,1,3,"Wednesday","Letter Hunt",,9,"low",,,,,0
-5.927479245067223e+18,"alc, pathways","Single-user",1,0,5,1,"low",4,"low","iPhone",0,5,0,"B",111,111,1,4,1,"B",1,0,0,1,1,5,0,"low",0,0,4,2,1,1,1,"Wednesday","Meet the Letter A","RAS",5,"low",9,3,5,1,0
-5.925958130788522e+18,"alc, pathways","Multiple-user",0,1,41,33,"med",7,"high","iPad",41,0,0,"B",611,621,37,4,3,"B",1,0,0,1,2,41,0,"very high",1,0,11,2,4,1,4,"Wednesday","What Comes Next?",,30,"high",5,2,3,2,1
-5.916571406761179e+18,"pathways","Multiple-user",0,1,15,12,"med",1,"medium","iPhone",0,15,0,"C",251,261,15,0,4,"C",1,0,0,2,2,8,0,"low",28,9,11,3,2,1,2,"Wednesday","Letter Hunt",,10,"med",,,,,1
-5.916345989216134e+18,"pathways","Single-user",1,0,1,0,"low",1,"low","iPhone",0,1,0,,,,1,0,5,,1,0,0,1,1,1,0,"low",0,0,9,,1,,1,"Monday   ","New Letters and Sounds",,1,"low",,,,,0
-5.915962711082954e+18,"pathways","Multiple-user",0,1,40,31,"med",4,"high","iPhone",0,40,0,"C",361,371,40,0,7,"C",1,0,0,2,3,13,0,"medium",28,2,8,3,2,1,4,"Monday   ","Meet the Letter A",,24,"high",,,,,1
-5.915819079698999e+18,"pathways","Single-user",1,0,32,21,"med",8,"medium","iPhone",0,32,0,"E",381,391,32,0,6,"E",1,1,1,3,3,11,0,"medium",17,1,5,5,2,1,6,"Thursday ","Five Senses",,22,"high",,,,,1
-5.912212985095504e+18,"alc, pathways","Multiple-user",0,1,41,22,"med",16,"high","iPhone",0,41,0,"C",221,241,39,2,4,"C",1,1,0,3,5,10,0,"medium",28,5,7,3,1,1,2,"Wednesday","Letter Hunt",,13,"med",2,3,2,3,0
-5.893657723835762e+18,"alc, pathways","Single-user",1,0,4,0,"low",4,"low","iPhone",0,4,0,,,,1,3,6,,1,0,0,1,1,4,0,"low",0,0,13,,1,,1,"Friday   ","Friendship Fun",,3,"low",3,1,3,0,0
-5.892732233173527e+18,"alc, pathways","Single-user",1,0,101,75,"very_high",23,"very high","iPad",101,0,0,"E",701,701,62,39,6,"E",1,1,0,2,6,34,0,"very high",10,4,7,5,4,1,6,"Saturday ","Let's Draw",,63,"very high",7,7,3,2,0
-5.890477919251389e+18,"pathways","Single-user",1,0,63,47,"med",13,"high","iPad",63,0,0,"C",711,721,63,0,4,"C",1,0,1,2,5,21,1,"high",15,2,7,3,4,1,6,"Saturday ","Let's Draw",,36,"high",,,,,1
-5.886721476769229e+18,"alc, pathways","Single-user",1,0,95,75,"very_high",19,"very high","iPad",95,0,0,"E",781,781,69,26,6,"E",1,1,1,4,9,19,1,"high",30,8,10,5,4,1,6,"Tuesday  ","Jenny Jenkins",,45,"very high",3,4,2,1,1
-5.882970613174481e+18,"alc, pathways","Single-user",1,0,33,26,"med",6,"medium","iPad",33,0,0,"D",601,601,31,2,4,"D",1,1,1,4,5,11,0,"medium",31,15,10,4,4,1,5,"Saturday ","Make the Letters: T,t",,19,"med",1,0,1,0,1
-5.867226754568847e+18,"alc, pathways","Single-user",1,0,136,115,"very_high",19,"very high","iPad",136,0,0,"C",951,971,109,27,4,"C",1,0,0,2,2,68,5,"very high",25,12,12,3,5,1,6,"Friday   ","Let's Draw",,84,"very high",16,11,7,3,1
-5.860891097870728e+18,"pathways","Single-user",1,0,6,5,"low",0,"low","iPhone",0,6,0,"C",221,231,6,0,4,"C",1,0,0,1,1,6,0,"low",0,0,12,3,2,1,2,"Thursday ","Meet the Letter A",,6,"low",,,,,1
-5.855752532626967e+18,"alc, pathways","Single-user",1,0,7,2,"low",5,"low","iPhone",0,7,0,"A",121,211,4,3,2,"A",1,0,1,2,3,4,0,"low",15,3,2,1,2,1,1,"Tuesday  ","4th of July",,3,"low",2,1,1,1,0
-5.855117332045241e+18,"pathways","Single-user",1,0,5,3,"low",1,"low","iPhone",0,5,0,"B",211,231,5,0,1,"B",1,0,0,1,1,5,0,"low",0,0,9,2,2,1,2,"Monday   ","Letter Hunt",,4,"low",,,,,1
-5.855020213097761e+18,"alc, pathways","Single-user",1,0,44,33,"med",10,"high","iPhone",0,44,0,,,,4,40,5,,1,1,0,3,3,15,2,"medium",25,10,10,,1,,1,"Saturday ","New Letters and Sounds","GAM",40,"high",11,19,2,7,1
-5.851715411259789e+18,"alc, pathways","Single-user",1,0,30,21,"med",9,"medium","iPhone",0,30,0,"E",291,291,12,18,6,"E",1,1,0,2,3,15,2,"medium",8,3,13,5,2,1,4,"Friday   ","Make the Letter A",,25,"high",18,7,5,2,0
-5.851613959656793e+18,"alc, pathways","Single-user",1,0,27,14,"med",13,"medium","iPad",27,0,0,"E",281,281,21,6,7,"E",1,0,1,2,3,9,5,"medium",21,4,6,5,2,1,4,"Saturday ","What's That Sound?",,16,"med",4,22,2,6,1
-5.844813601949342e+18,"alc, pathways","Multiple-user",0,1,139,78,"very_high",53,"very high","iPhone",0,139,0,"C",441,441,130,9,2,"C",1,1,1,3,10,46,2,"very high",18,5,2,3,2,1,6,"Sunday   ","What Comes Next?",,39,"high",6,20,2,4,1
-5.844692908413719e+18,"pathways","Single-user",1,0,9,5,"low",3,"low","iPhone",0,9,0,"B",211,231,9,0,2,"B",1,0,0,1,1,9,6,"medium",0,0,8,2,2,1,2,"Sunday   ","Letter Hunt",,4,"low",,,,,1
-5.842920366706721e+18,"pathways","Single-user",1,0,8,1,"low",4,"low","iPhone",0,8,0,"D",111,121,8,0,5,"D",1,0,0,1,3,4,0,"low",3,1,8,4,1,1,1,"Sunday   ","New Letters and Sounds",,2,"low",,,,,1
-5.834394891779078e+18,"pathways","Single-user",1,0,12,7,"low",5,"low","iPhone",0,12,0,"D",251,251,12,0,6,"D",1,0,0,1,1,12,0,"medium",0,0,2,4,2,1,3,"Monday   ","First Sound, Middle Sound",,9,"low",,,,,1
-5.831551385188499e+18,"pathways","Single-user",1,0,82,73,"very_high",8,"high","iPhone",0,82,0,"C",881,881,82,0,3,"C",1,1,0,3,8,27,0,"high",22,8,10,3,5,1,6,"Tuesday  ","Let's Draw",,53,"very high",,,,,1
-5.831347697396994e+18,"pathways","Single-user",1,0,3,2,"low",1,"low","iPhone",0,3,0,"A",121,211,3,0,2,"A",1,0,0,1,1,3,0,"low",0,0,12,1,1,1,1,"Thursday ","Letter Hunt",,2,"low",,,,,1
-5.831152612608677e+18,"alc, pathways","Single-user",1,0,14,8,"low",4,"medium","iPad",14,0,0,"B",211,221,8,6,4,"B",1,0,0,1,2,14,0,"medium",2,1,9,2,2,1,2,"Monday   ","Letter Hunt",,8,"low",4,5,3,2,0
-5.826972436837542e+18,"alc, pathways","Multiple-user",0,1,23,8,"low",15,"medium","iPhone",0,23,0,,,,4,19,7,,1,0,0,1,3,12,5,"medium",2,1,13,,1,,1,"Saturday ","Itsy Bitsy Spider","SON",13,"med",6,15,3,4,1
-5.826290413599731e+18,"alc, pathways","Single-user",1,0,144,70,"very_high",69,"very high","iPhone",0,144,0,"C",771,781,136,8,3,"C",1,1,0,3,7,36,6,"very high",29,11,1,3,4,1,5,"Sunday   ","Diddle, Diddle, Dumpling",,61,"very high",10,3,6,1,1
-5.824456799848475e+18,"alc, pathways","Single-user",1,0,39,20,"med",17,"high","iPad",39,0,0,"D",1091,1091,17,22,,"D",1,0,0,2,6,10,4,"medium",30,8,4,4,3,1,4,"Thursday ","Make the Letter B","GAM",22,"high",7,25,2,4,1
-5.823260176288265e+18,"alc, pathways","Multiple-user",0,1,18,12,"med",4,"medium","iPhone",0,18,0,"E",251,261,17,1,4,"E",1,0,0,2,3,6,0,"low",26,18,7,5,2,1,2,"Friday   ","First Sound, Middle Sound",,13,"med",2,1,2,1,1
-5.822162796259151e+18,"pathways","Multiple-user",0,1,120,92,"very_high",21,"very high","iPad",120,0,0,"E",941,991,120,0,5,"E",1,1,1,3,6,30,5,"high",15,3,1,5,5,1,7,"Monday   ","Let's Draw",,62,"very high",,,,,1
-5.81915934920269e+18,"alc, pathways","Single-user",1,0,13,9,"med",4,"low","iPad",13,0,0,"E",211,211,5,8,5,"E",1,0,0,1,1,13,1,"medium",0,0,4,5,1,1,2,"Wednesday","More Letters and Sounds","RAS",12,"med",12,4,6,2,1
-5.815858991660589e+18,"alc, pathways","Multiple-user",0,1,203,163,"very_high",38,"very high","iPhone",0,203,0,"C",951,971,202,1,5,"C",1,1,0,2,5,102,3,"very high",13,4,9,3,4,1,5,"Tuesday  ","Letter Hunt",,93,"very high",1,3,1,3,1
-5.811718976367975e+18,"pathways","Single-user",1,0,11,5,"low",3,"low","iPhone",0,11,0,"A",331,341,11,0,3,"A",1,0,0,1,3,6,4,"low",4,1,13,1,3,1,3,"Saturday ","Singin' the Alphabet",,6,"low",,,,,1
-5.811357515472499e+18,"alc, pathways","Single-user",1,0,70,53,"high",14,"high","iPhone",0,70,0,"B",451,461,63,7,4,"B",1,0,1,2,5,23,5,"high",20,3,1,2,3,1,4,"Sunday   ","Paint Pots: Colors",,31,"high",3,2,1,1,1
-5.805593730162229e+18,"alc, pathways","Single-user",1,0,13,10,"med",3,"low","iPhone",0,13,0,"A",251,251,11,2,1,"A",1,0,0,1,1,13,0,"medium",0,0,10,1,2,1,3,"Tuesday  ","Paint Pots: Colors",,7,"low",1,1,0,0,0
-5.797908427784099e+18,"pathways","Single-user",1,0,10,8,"low",1,"low","iPhone",0,10,0,"C",261,271,10,0,5,"C",1,0,0,1,1,10,0,"medium",0,0,2,3,2,1,3,"Monday   ","What Comes Next?",,9,"low",,,,,0
-5.794142013882711e+18,"alc, pathways","Single-user",1,0,161,122,"very_high",36,"very high","iPhone",0,161,0,"D",741,761,64,97,5,"D",1,0,0,2,9,40,5,"very high",26,9,12,4,4,1,5,"Friday   ","Make a Car","GAM",82,"very high",18,13,8,2,1
-5.783247138507196e+18,"pathways","Single-user",1,0,49,33,"med",10,"high","iPad",49,0,0,"C",401,411,49,0,4,"C",1,0,0,1,3,49,3,"very high",4,0,3,3,2,1,6,"Tuesday  ","Let's Draw",,29,"high",,,,,1
-5.782538378704144e+18,"pathways","Single-user",1,0,2,2,"low",0,"low","iPhone",0,2,0,"A",121,121,2,0,2,"A",1,0,0,1,1,2,0,"low",0,0,1,1,1,1,2,"Sunday   ","Letter Hunt",,1,"low",,,,,0
-5.781962286789993e+18,"alc, pathways","Single-user",1,0,535,314,"very_high",215,"very high","iPhone",0,535,0,"E",521,531,137,398,6,"E",1,1,1,4,28,89,9,"very high",31,8,1,5,3,1,7,"Tuesday  ","Nan Is Sad",,151,"very high",19,28,4,3,1
-5.779017673298173e+18,"pathways","Single-user",1,0,12,4,"low",4,"low","iPad",12,0,0,"E",211,221,12,0,6,"E",1,0,1,2,3,4,0,"low",21,11,14,5,2,1,2,"Sunday   ","First Sound, Middle Sound",,7,"low",,,,,1
-5.776470231048272e+18,"alc, pathways","Single-user",1,0,63,42,"med",21,"high","iPad",63,0,0,"D",351,351,16,47,7,"D",1,1,0,2,5,32,0,"high",10,6,10,4,2,1,4,"Tuesday  ","Sight Word Match","GAM",44,,18,23,7,3,1
-5.773487249097812e+18,"pathways","Multiple-user",0,1,20,17,"med",2,"medium","iPad",20,0,0,"C",321,321,20,0,5,"C",1,0,0,1,3,10,0,"medium",3,0,13,3,2,1,5,"Friday   ","Meet the Letter A",,14,"med",,,,,1
-5.771786415520238e+18,"pathways","Multiple-user",0,1,4,4,"low",0,"low","iPhone",0,4,0,"E",891,891,4,0,7,"E",0,1,0,1,1,4,0,"low",11,11,2,5,8,1,9,"Saturday ","Power Practice",,2,"low",,,,,1
